"","Education","lng","lat"
"1115","High School Diploma or GED",-118.2661949,33.7818754
"1116","High School Diploma or GED",-118.061553,33.974568
"1117","High School Diploma or GED",-118.133604,33.9505709
"1118","High School Diploma or GED",-118.2217165,33.8339782
"1119","High School Diploma or GED",-118.3052294,33.794047
"1120","High School Diploma or GED",-118.1587239,33.7851372
"1121","High School Diploma or GED",-118.2673827,33.7963551
"1122","High School Diploma or GED",-117.212193,33.924286
"1123","High School Diploma or GED",-118.1909457,33.8462445
"1124","High School Diploma or GED",-118.1643563,33.7871764
"1125","High School Diploma or GED",-117.753433,33.879171
"1126","High School Diploma or GED",-118.266889,33.7829394
"1127","High School Diploma or GED",-118.333049,33.9928726
"1128","High School Diploma or GED",-118.2352211,33.8938886
"1129","High School Diploma or GED",-117.215746,33.910856
"1130","High School Diploma or GED",-117.5787622,34.1010571
"1131","High School Diploma or GED",-118.263423,33.807651
"1132","High School Diploma or GED",-119.0166005,34.210138
"1133","High School Diploma or GED",-118.350625,33.86466
"1134","High School Diploma or GED",-118.098771,33.908062
"1135","High School Diploma or GED",-118.0938986,33.8433019
"1136","High School Diploma or GED",-118.278911,33.794416
"1137","High School Diploma or GED",-117.0483697,32.6178454
"1138","High School Diploma or GED",-118.2947649,33.7394091
"1139","High School Diploma or GED",-118.1801632,33.8755565
"1140","High School Diploma or GED",-118.1079788,33.8416323
"1141","High School Diploma or GED",-117.9185816,33.7250392
"1142","High School Diploma or GED",-118.0269038,33.9411899
"1143","High School Diploma or GED",-118.31037,33.9674886
"1144","High School Diploma or GED",-118.1334372,33.8549618
"1145","High School Diploma or GED",-118.118433,33.939596
"1146","High School Diploma or GED",-117.950844,33.771126
"1147","High School Diploma or GED",-118.0497529,34.1597969
"1148","High School Diploma or GED",-118.2690894,33.7804827
"1149","High School Diploma or GED",-118.171241,33.863297
"1150","High School Diploma or GED",-117.5697957,34.0757658
"1151","High School Diploma or GED",-118.1654451,33.7714711
"1152","High School Diploma or GED",-117.441447,34.14894
"1153","High School Diploma or GED",-118.1883138,33.82244
"1154","High School Diploma or GED",-118.2116285,33.8317475
"1155","High School Diploma or GED",-118.4431265,34.4097123
"1156","High School Diploma or GED",-118.1168676,33.7956399
"1157","High School Diploma or GED",-118.138795,33.911058
"1158","High School Diploma or GED",-118.138795,33.854593
"1159","High School Diploma or GED",-118.2957304,33.7448359
"1160","High School Diploma or GED",-118.035305,33.8213239
"1161","High School Diploma or GED",-118.233321,33.891343
"1162","High School Diploma or GED",-106.3520955,42.8172234
"1163","High School Diploma or GED",-118.1808534,33.8244272
"1164","High School Diploma or GED",-118.212706,33.913736
"1165","High School Diploma or GED",-118.187297,33.787397
"1166","High School Diploma or GED",-118.127249,33.81715
"1167","High School Diploma or GED",-118.2443299,33.8304161
"1168","High School Diploma or GED",-117.984475,33.7394589
"1169","High School Diploma or GED",-118.146564,33.843795
"1170","High School Diploma or GED",-118.1839422,33.7786463
"1171","High School Diploma or GED",-117.965204,33.748048
"1172","High School Diploma or GED",-118.1655328,33.7849113
"1173","High School Diploma or GED",-118.3068161,33.8658595
"1174","High School Diploma or GED",-118.0616974,33.9053445
"1175","High School Diploma or GED",-118.2157637,33.819711
"1176","High School Diploma or GED",-118.2614575,33.7827903
"1177","High School Diploma or GED",-117.511437,33.894027
"1178","High School Diploma or GED",-117.808543,33.855272
"1179","High School Diploma or GED",-118.265661,33.792927
"1180","High School Diploma or GED",-118.1472434,33.9032168
"1181","High School Diploma or GED",-118.244492,33.881192
"1182","High School Diploma or GED",-118.194539,33.815742
"1183","High School Diploma or GED",-118.1702395,33.7700771
"1184","High School Diploma or GED",-118.2895907,33.7331861
"1185","High School Diploma or GED",-117.236145,33.77428
"1186","High School Diploma or GED",-117.9657284,33.9957991
"1187","High School Diploma or GED",-118.28396,33.890714
"1188","High School Diploma or GED",-118.1888255,33.8375186
"1189","High School Diploma or GED",-118.284882,33.81415
"1190","High School Diploma or GED",-117.9681157,33.7765277
"1191","High School Diploma or GED",-118.179383,33.773283
"1192","High School Diploma or GED",-118.3057694,33.8337114
"1193","High School Diploma or GED",-117.943515,33.916419
"1194","High School Diploma or GED",-118.141189,33.783473
"1195","High School Diploma or GED",-118.1869087,33.8213783
"1196","High School Diploma or GED",-118.5983937,34.1702649
"1197","High School Diploma or GED",-118.2132374,33.8086002
"1198","High School Diploma or GED",-122.382974,40.622458
"1199","High School Diploma or GED",-118.253283,33.785841
"1200","High School Diploma or GED",-118.3483779,33.9973948
"1201","High School Diploma or GED",-117.222457,34.118343
"1202","High School Diploma or GED",-118.1788465,33.800079
"1203","High School Diploma or GED",-118.187072,33.8569786
"1204","High School Diploma or GED",-118.2466438,33.9047003
"1205","High School Diploma or GED",-118.3256903,34.0090747
"1206","High School Diploma or GED",-118.138574,33.907979
"1207","High School Diploma or GED",-117.32819,33.912139
"1208","High School Diploma or GED",-118.269862,33.860786
"1209","High School Diploma or GED",-118.094788,33.978843
"1210","High School Diploma or GED",-118.1234636,33.9266835
"1211","High School Diploma or GED",-118.5903316,34.2184787
"1212","High School Diploma or GED",-118.091343,33.848411
"1213","High School Diploma or GED",-118.2914908,33.7417703
"1214","High School Diploma or GED",-118.2334002,33.9336008
"1215","High School Diploma or GED",-118.326319,33.818787
"1216","High School Diploma or GED",-117.9690988,34.0040912
"1217","High School Diploma or GED",-118.080988,33.898974
"1218","High School Diploma or GED",-118.274636,33.7776083
"1219","High School Diploma or GED",-118.2114943,33.7914704
"1220","High School Diploma or GED",-118.2508588,33.9182277
"1221","High School Diploma or GED",-118.1878205,33.9249323
"1222","High School Diploma or GED",-117.1434614,34.0731901
"1223","High School Diploma or GED",-117.625312,33.6870412
"1224","High School Diploma or GED",-118.018003,33.81641
"1225","High School Diploma or GED",-118.188349,33.925044
"1226","High School Diploma or GED",-118.300742,33.7913236
"1227","High School Diploma or GED",-118.17566,33.865784
"1228","High School Diploma or GED",-118.1402282,33.883113
"1229","High School Diploma or GED",-118.09123,33.839317
"1230","High School Diploma or GED",-117.891149,34.108327
"1231","High School Diploma or GED",-118.283587,33.8139169
"1232","High School Diploma or GED",-118.145074,33.7780187
"1233","High School Diploma or GED",-118.18206,33.7785265
"1234","High School Diploma or GED",-118.267898,33.802025
"1235","High School Diploma or GED",-117.9037509,34.1177664
"1236","High School Diploma or GED",-118.213582,33.9098796
"1237","High School Diploma or GED",-118.210667,34.0266469
"1238","High School Diploma or GED",-118.303601,33.724029
"1239","High School Diploma or GED",-118.2131691,33.9300291
"1240","High School Diploma or GED",-117.93669,34.052981
"1241","High School Diploma or GED",-118.2765094,33.9345625
"1242","High School Diploma or GED",-118.199572,33.875761
"1243","High School Diploma or GED",-117.741219,34.088451
"1244","High School Diploma or GED",-118.249711,33.853905
"1245","High School Diploma or GED",-117.858273,33.736339
"1246","High School Diploma or GED",-118.119413,33.8527253
"1247","High School Diploma or GED",-117.9894472,33.8646513
"1248","High School Diploma or GED",-117.9777108,33.8172474
"1249","High School Diploma or GED",-118.240055,33.880889
"1250","High School Diploma or GED",-118.3030943,33.7625439
"1251","High School Diploma or GED",-117.5644354,34.0775742
"1252","High School Diploma or GED",-118.108667,34.057712
"1253","High School Diploma or GED",-118.352556,33.804699
"1254","High School Diploma or GED",-118.3957557,33.9580767
"1255","High School Diploma or GED",-118.235161,33.916642
"1256","High School Diploma or GED",-117.8895738,33.9294774
"1257","High School Diploma or GED",-118.314052,33.8675659
"1258","High School Diploma or GED",-118.2761605,33.7975309
"1259","High School Diploma or GED",-118.321583,33.9666489
"1260","High School Diploma or GED",-118.26659,33.783928
"1261","High School Diploma or GED",-118.296886,33.9905959
"1262","High School Diploma or GED",-118.2033248,33.9485486
"1263","High School Diploma or GED",-118.2599452,33.9105276
"1264","High School Diploma or GED",-118.116463,33.790155
"1265","High School Diploma or GED",-118.055255,33.97155
"1266","High School Diploma or GED",-118.0655036,33.8912154
"1267","High School Diploma or GED",-117.432084,33.733281
"1268","High School Diploma or GED",-118.159729,33.781287
"1269","High School Diploma or GED",-118.339698,33.98689
"1270","High School Diploma or GED",-118.273733,33.860111
"1271","High School Diploma or GED",-118.223799,33.823707
"1272","High School Diploma or GED",-118.298793,33.972993
"1273","High School Diploma or GED",-118.2080814,33.8131905
"1274","High School Diploma or GED",-118.2363097,33.8543307
"1275","High School Diploma or GED",-118.248446,33.789527
"1276","High School Diploma or GED",-118.2759352,33.8374073
"1277","High School Diploma or GED",-118.026037,33.759735
"1278","High School Diploma or GED",-118.214911,33.9168656
"1279","High School Diploma or GED",-117.576651,33.912993
"1280","High School Diploma or GED",-118.140437,33.94204
"1281","High School Diploma or GED",-118.213014,33.791026
"1282","High School Diploma or GED",-117.9027387,33.9403311
"1283","High School Diploma or GED",-117.1806032,33.8909856
"1284","High School Diploma or GED",-117.5460788,33.8260704
"1285","High School Diploma or GED",-118.4509826,35.710182
"1286","High School Diploma or GED",-118.3524586,33.9250358
"1287","High School Diploma or GED",-118.331665,33.9094399
"1288","High School Diploma or GED",-117.2370158,33.9341217
"1289","High School Diploma or GED",-118.2239177,33.835188
"1290","High School Diploma or GED",-118.245297,33.784873
"1291","High School Diploma or GED",-118.3046627,33.7313529
"1292","High School Diploma or GED",-118.293165,33.98116
"1293","High School Diploma or GED",-118.3821776,33.9758967
"1294","High School Diploma or GED",-118.1482711,33.7834146
"1295","High School Diploma or GED",-118.0118224,33.6698622
"1296","High School Diploma or GED",-116.352066,34.122677
"1297","High School Diploma or GED",-118.149234,33.89317
"1298","High School Diploma or GED",-118.1390326,33.9322551
"1299","High School Diploma or GED",-117.6277,33.967415
"1300","High School Diploma or GED",-118.1458289,33.8921342
"1301","High School Diploma or GED",-118.3026594,33.8280768
"1302","High School Diploma or GED",-118.1976932,33.8688063
